100
0.000000 0.800000 0.800000 1.131371 0.565685 0.400000 0.894427 0.400000 0.894427 0.519140 0.565548 0.612522 0.540527 0.585242 0.630751 0.565538 0.608417 0.652311 0.193699 0.239060 0.285972 0.176006 0.224963 0.274297 0.171572 0.221511 0.271473 0.915651 0.950196 0.986067 1.023124 0.953067 0.986303 1.020906 1.056742 0.618654 0.652716 0.688726 0.726395 0.657064 0.689231 0.723425 0.759374 0.699499 0.730088 0.740477 0.769438 0.782504 0.809965 0.825421 0.851499 0.678512 0.727557 0.690320 0.738581 0.705482 0.752772 0.723787 0.769954 0.390059 0.438838 0.487864 0.489381 0.534224 0.579912 0.301537 0.344142 0.388513 0.434110 0.641050 0.683920 0.727700 0.772236 0.671541 0.715030 0.759321 0.804281 0.849805 0.726339 0.730915 0.738854 0.750050 0.764358 0.468360 0.125986 0.926876 0.336634 0.505123 0.395341 0.333971 0.226088 0.365093 0.611240 0.583961 0.550456 0.774167 0.615164 0.848449 0.809150 0.754092
0.800000 0.000000 1.131371 0.800000 0.565685 0.894427 0.400000 0.400000 0.894427 0.772269 0.768224 0.767423 0.821968 0.818169 0.817417 0.871701 0.868120 0.867411 0.617593 0.586926 0.559057 0.656847 0.628100 0.602139 0.697478 0.670475 0.646219 0.697942 0.686716 0.678995 0.674900 0.746354 0.735867 0.728667 0.724853 0.608150 0.577193 0.549052 0.524178 0.647184 0.618185 0.591995 0.569002 0.685287 0.658292 0.727067 0.701681 0.769827 0.745898 0.813413 0.790804 0.192350 0.161120 0.230568 0.205239 0.272626 0.251567 0.316999 0.299081 0.510077 0.494007 0.482604 0.364214 0.349264 0.341055 0.679254 0.699211 0.722083 0.747605 0.711196 0.750067 0.790191 0.831386 0.407633 0.382707 0.362995 0.349378 0.342587 1.049221 1.013673 0.979389 0.946505 0.915172 0.349085 0.759026 0.555975 0.809599 0.662466 0.568925 0.571476 0.573945 0.449214 0.191496 0.987730 0.250131 0.442641 0.273417 0.464497 0.641185 0.052520
0.800000 1.131371 0.000000 0.800000 0.565685 0.400000 0.894427 0.894427 0.400000 0.374374 0.365959 0.364274 0.325961 0.316260 0.314309 0.278111 0.266674 0.264358 0.765508 0.740989 0.719115 0.723113 0.697104 0.673807 0.681750 0.654098 0.629211 0.632198 0.681271 0.730470 0.779770 0.624176 0.673833 0.723538 0.773281 0.527952 0.567484 0.608559 0.650883 0.497728 0.539480 0.582532 0.626617 0.474533 0.518567 0.451873 0.497915 0.433816 0.481587 0.420956 0.470036 0.939024 0.975052 0.904394 0.941748 0.871259 0.909974 0.839795 0.879896 0.682492 0.670567 0.662211 0.802662 0.795990 0.792422 0.575134 0.527531 0.480414 0.433943 0.426770 0.398664 0.375145 0.357120 0.737537 0.777342 0.818267 0.860152 0.902863 0.085685 0.118368 0.160249 0.205788 0.253017 0.852339 0.686107 0.783648 0.472943 0.477576 0.613094 0.653894 0.828162 0.807707 0.984134 0.216075 0.959309 0.756173 0.859463 0.793221 0.590341 1.081218
1.131371 0.800000 0.800000 0.000000 0.565685 0.894427 0.400000 0.894427 0.400000 0.683410 0.635806 0.588601 0.699794 0.653386 0.607548 0.719288 0.674223 0.629903 0.964315 0.914548 0.864807 0.960918 0.910964 0.861016 0.960115 0.910118 0.860121 0.219958 0.181211 0.149309 0.129418 0.195711 0.150860 0.110519 0.081672 0.515603 0.478698 0.444362 0.413234 0.484610 0.445143 0.407992 0.373849 0.453324 0.411379 0.429546 0.385019 0.410508 0.363658 0.396893 0.348216 0.677042 0.668840 0.628132 0.619282 0.579407 0.569802 0.530920 0.520420 0.757515 0.707901 0.658346 0.733093 0.685704 0.638713 0.837402 0.805450 0.775409 0.747508 0.526295 0.503773 0.485374 0.471581 0.509075 0.489344 0.474086 0.463744 0.458648 0.761996 0.712255 0.662553 0.612899 0.563306 0.793083 1.015377 0.253207 0.875101 0.641709 0.737065 0.801639 0.981911 0.849053 0.794718 0.825402 0.824522 0.410359 0.659551 0.353683 0.323879 0.776619
0.565685 0.565685 0.565685 0.565685 0.000000 0.400000 0.400000 0.400000 0.400000 0.219721 0.205054 0.202032 0.266347 0.254383 0.251953 0.314013 0.303931 0.301900 0.404613 0.356053 0.307953 0.396447 0.346745 0.297143 0.394498 0.344515 0.294538 0.351282 0.384519 0.421082 0.460180 0.391561 0.421635 0.455227 0.491617 0.065497 0.087151 0.126098 0.170898 0.115282 0.128823 0.157800 0.195464 0.165530 0.176438 0.215424 0.223914 0.265358 0.272295 0.315313 0.321173 0.373339 0.410296 0.339919 0.380140 0.310980 0.354499 0.287875 0.334414 0.207333 0.163863 0.125361 0.261648 0.240401 0.228311 0.275831 0.252175 0.236857 0.231539 0.154809 0.201908 0.250135 0.298945 0.187250 0.235293 0.284013 0.333112 0.382444 0.483842 0.448076 0.415260 0.386147 0.361634 0.322755 0.451034 0.376306 0.345778 0.116060 0.172568 0.238916 0.433166 0.327248 0.427312 0.437206 0.414028 0.252714 0.294478 0.320123 0.244562 0.515650
0.400000 0.894427 0.400000 0.894427 0.400000 0.000000 0.800000 0.565685 0.565685 0.211734 0.258622 0.306495 0.198016 0.247516 0.297184 0.196441 0.246258 0.296137 0.389565 0.378295 0.373434 0.341958 0.329061 0.323462 0.295144 0.280100 0.273499 0.677529 0.723534 0.770037 0.816953 0.699261 0.743923 0.789226 0.835065 0.413199 0.462643 0.512195 0.561827 0.423949 0.472270 0.520907 0.569780 0.444117 0.490887 0.465024 0.509880 0.490158 0.532902 0.518904 0.559457 0.714893 0.761599 0.698022 0.745786 0.684396 0.733048 0.674212 0.723549 0.385967 0.401396 0.422217 0.530924 0.547264 0.567552 0.225504 0.195860 0.175699 0.168461 0.369512 0.391586 0.418498 0.449379 0.580917 0.630686 0.680489 0.730318 0.780170 0.327803 0.337822 0.354673 0.377441 0.405130 0.559394 0.288630 0.759343 0.092188 0.285682 0.325714 0.330994 0.456600 0.482536 0.714890 0.183982 0.672040 0.652355 0.631310 0.717310 0.584477 0.841928
0.894427 0.400000 0.894427 0.400000 0.400000 0.800000 0.000000 0.565685 0.565685 0.609692 0.580697 0.554702 0.650132 0.623022 0.598868 0.691823 0.666412 0.643887 0.704033 0.656079 0.608455 0.719309 0.672445 0.626067 0.737664 0.692045 0.647073 0.328257 0.303658 0.285769 0.275898 0.371044 0.349470 0.334044 0.325640 0.397299 0.348069 0.299094 0.250525 0.408469 0.360766 0.313779 0.267886 0.421379 0.375886 0.443360 0.400372 0.469654 0.429308 0.499582 0.461857 0.296129 0.276863 0.252696 0.229819 0.212176 0.184336 0.176584 0.141927 0.506955 0.461068 0.416129 0.418376 0.368900 0.319588 0.649087 0.639393 0.633508 0.631539 0.481033 0.498190 0.519610 0.544789 0.229480 0.181552 0.135135 0.092529 0.062144 0.825076 0.779372 0.734227 0.689752 0.646086 0.464135 0.802219 0.163129 0.742042 0.515098 0.522944 0.569741 0.697697 0.548946 0.417281 0.817587 0.459566 0.148871 0.308029 0.102101 0.313062 0.378084
0.400000 0.400000 0.894427 0.894427 0.400000 0.565685 0.565685 0.000000 0.800000 0.522449 0.543145 0.567504 0.569122 0.588179 0.610744 0.616318 0.633957 0.654947 0.222419 0.202030 0.192775 0.266858 0.250118 0.242704 0.312979 0.298835 0.292657 0.709062 0.726103 0.746111 0.768854 0.756763 0.772753 0.791582 0.813055 0.465070 0.468610 0.477390 0.491128 0.515063 0.518262 0.526214 0.538708 0.565207 0.568497 0.615196 0.618220 0.665186 0.667984 0.715178 0.717781 0.297805 0.343000 0.323808 0.365804 0.354985 0.393670 0.390100 0.425604 0.214854 0.241476 0.274698 0.161471 0.209023 0.257503 0.340816 0.379031 0.419730 0.462258 0.546235 0.595964 0.645735 0.695539 0.385443 0.410934 0.440644 0.473779 0.509674 0.808836 0.787962 0.769775 0.754469 0.742221 0.103008 0.368777 0.651232 0.473694 0.432441 0.282816 0.243024 0.173967 0.086850 0.212467 0.705911 0.150943 0.487476 0.258054 0.554808 0.610672 0.354551
0.894427 0.894427 0.400000 0.400000 0.400000 0.565685 0.565685 0.800000 0.000000 0.378949 0.330284 0.282087 0.371458 0.321663 0.271942 0.370622 0.320696 0.270798 0.773274 0.729884 0.687392 0.750418 0.705624 0.661576 0.730275 0.684163 0.638637 0.253037 0.297462 0.343423 0.390378 0.232270 0.280009 0.328422 0.377249 0.335097 0.339993 0.351995 0.370413 0.285114 0.290852 0.304796 0.325893 0.235249 0.243047 0.185336 0.195139 0.135487 0.148616 0.085813 0.105328 0.714196 0.734191 0.668011 0.689348 0.622416 0.645262 0.577551 0.602102 0.599843 0.561597 0.525330 0.656389 0.626015 0.598284 0.596666 0.550926 0.505993 0.462101 0.263741 0.215314 0.167812 0.122318 0.491487 0.511722 0.535873 0.563436 0.593936 0.366046 0.317268 0.268939 0.221353 0.175117 0.719536 0.768679 0.423212 0.578566 0.399918 0.547334 0.612455 0.815476 0.725700 0.800030 0.451650 0.800034 0.458362 0.653332 0.465989 0.258264 0.852106
0.519140 0.772269 0.374374 0.683410 0.219721 0.211734 0.609692 0.522449 0.378949 0.000000 0.050000 0.100000 0.050000 0.070711 0.111803 0.100000 0.111803 0.141421 0.423779 0.389077 0.358012 0.391004 0.353095 0.318541 0.362187 0.320892 0.282425 0.465891 0.511801 0.558415 0.605569 0.488765 0.532708 0.577637 0.623338 0.212952 0.262840 0.312764 0.362708 0.215091 0.264576 0.314224 0.363968 0.232408 0.279596 0.254826 0.298491 0.284357 0.324068 0.319033 0.354884 0.581694 0.622703 0.553576 0.596522 0.528701 0.573513 0.507547 0.554072 0.308821 0.296589 0.292505 0.430032 0.427774 0.431340 0.232355 0.182793 0.133559 0.085221 0.157786 0.183338 0.217553 0.256994 0.406782 0.454096 0.501930 0.550150 0.598662 0.288787 0.265514 0.250195 0.244330 0.248590 0.478117 0.393188 0.552797 0.201346 0.109975 0.239794 0.287012 0.478519 0.436271 0.614037 0.218213 0.586071 0.460850 0.498951 0.519938 0.373304 0.720670
